cntry,essround,dweight,pweight,anweight,sclmeet,wkhtot
LT,10,1.411991,0.14305678,0.21545023,5,666
LT,10,0.6018057,0.14305678,0.033341516,4,40
LT,10,1.3403792,0.14305678,0.20867789,2,40
LT,10,0.64927685,0.14305678,0.0531039,3,40
LT,10,0.47397944,0.14305678,0.07203074,2,50
LT,10,1.1029063,0.14305678,0.040934723,5,666
LT,10,0.44679305,0.14305678,0.11326059,5,40
LT,10,1.3403792,0.14305678,0.29617664,6,666
LT,10,1.4604194,0.14305678,0.13630512,2,40
LT,10,0.4739795,0.14305678,0.06353472,4,40
LT,10,0.4706637,0.14305678,0.06795276,4,777
LT,10,1.2985537,0.14305678,0.1062078,2,40
LT,10,0.4219662,0.14305678,0.07534557,7,40
LT,10,0.44679305,0.14305678,0.14678325,5,40
LT,10,0.44679305,0.14305678,0.14678325,6,888
LT,10,0.5139819,0.14305678,0.091775745,7,888
LT,10,0.94266903,0.14305678,0.12636039,4,45
LT,10,0.47133452,0.14305678,0.068049625,2,40
LT,10,0.4958741,0.14305678,0.07250665,4,40
LT,10,1.8826548,0.14305678,0.21668644,4,22
LT,10,1.0087056,0.14305678,0.14563338,3,40
LT,10,0.9479589,0.14305678,0.16926594,5,20
LT,10,2.757266,0.14305678,0.5374852,4,40
LT,10,0.9541993,0.14305678,0.18505274,3,41
LT,10,1.4219384,0.14305678,0.15792295,5,888
LT,10,1.6543597,0.14305678,0.4035064,4,40
LT,10,0.46224812,0.14305678,0.037806958,6,25
LT,10,0.92449623,0.14305678,0.13347545,6,37
LT,10,0.4291778,0.14305678,0.06522222,2,40
LT,10,1.7167114,0.14305678,0.33810616,2,40
LT,10,1.5419457,0.14305678,0.034309,2,52
LT,10,0.52281976,0.14305678,0.075482875,4,777
LT,10,1.0456394,0.14305678,0.20593852,3,888
LT,10,0.44679305,0.14305678,0.10897503,4,40
LT,10,0.8935861,0.14305678,0.21795006,2,40
LT,10,1.411991,0.14305678,0.15681821,4,777
LT,10,1.411991,0.14305678,0.16251476,6,35
LT,10,1.8054172,0.14305678,0.20990366,4,42
LT,10,1.1029062,0.14305678,0.17170677,6,50
LT,10,0.947959,0.14305678,0.11021275,4,40
LT,10,0.8731544,0.14305678,0.10151573,4,40
LT,10,0.8583556,0.14305678,0.019098809,2,40
LT,10,0.9413274,0.14305678,0.10834322,4,888
LT,10,1.8853381,0.14305678,0.21919544,5,50
LT,10,0.9541993,0.14305678,0.14855516,6,40
LT,10,1.6489719,0.14305678,0.13486828,5,25
LT,10,0.9541993,0.14305678,0.18505274,5,777
LT,10,0.48680642,0.14305678,0.054065555,3,40
LT,10,1.9478307,0.14305678,0.25802404,7,666
LT,10,0.8935861,0.14305678,0.24812217,6,40
LT,10,2.0912788,0.14305678,0.3378365,6,777
LT,10,0.5043528,0.14305678,0.076646574,3,888
LT,10,2.7572658,0.14305678,0.10233679,2,777
LT,10,0.44679305,0.14305678,0.06095609,2,888
LT,10,0.4219662,0.14305678,0.03451233,4,40
LT,10,0.9413274,0.14305678,0.15206712,6,666
LT,10,0.44679305,0.14305678,0.14678325,4,40
LT,10,1.7871722,0.14305678,0.27823716,4,40
LT,10,0.9413274,0.14305678,0.07699053,4,40
LT,10,0.4706637,0.14305678,0.07603356,6,20
LT,10,1.7930585,0.14305678,0.16735128,4,40
LT,10,0.5514532,0.14305678,0.123303264,3,30
LT,10,0.5499568,0.14305678,0.06107914,4,48
LT,10,1.5684589,0.14305678,0.20776963,6,666
LT,10,0.4706637,0.14305678,0.05417161,2,40
LT,10,0.6018057,0.14305678,0.033341516,3,56
LT,10,1.0515287,0.14305678,0.16044874,3,48
LT,10,0.4291778,0.14305678,0.028805444,3,666
LT,10,0.8935861,0.14305678,0.24079369,7,55
LT,10,0.51606166,0.14305678,0.069175676,4,777
LT,10,0.4706637,0.14305678,0.07603356,4,777
LT,10,0.8589043,0.14305678,0.07024919,2,20
LT,10,0.8935861,0.14305678,0.12191218,2,40
LT,10,0.8583556,0.14305678,0.15326653,4,46
LT,10,1.0136992,0.14305678,0.19964796,2,40
LT,10,1.0087056,0.14305678,0.09414537,3,40
LT,10,0.8583557,0.14305678,0.047555022,3,40
LT,10,1.0993147,0.14305678,0.14735799,4,40
LT,10,0.8439324,0.14305678,0.12184398,5,888
LT,10,1.9468461,0.14305678,0.18170474,2,40
LT,10,0.8935861,0.14305678,0.24079369,6,666
LT,10,0.4219662,0.14305678,0.07534557,5,888
LT,10,0.47709966,0.14305678,0.088386826,4,777
LT,10,1.0087056,0.14305678,0.06770206,5,888
LT,10,0.42945215,0.14305678,0.035124596,3,20
LT,10,1.411991,0.14305678,0.13178514,5,45
LT,10,1.0322695,0.14305678,0.057190254,6,40
LT,10,0.44679305,0.14305678,0.06095609,5,36
LT,10,1.4219385,0.14305678,0.15792295,1,40
LT,10,0.5228197,0.14305678,0.028965484,5,888
LT,10,0.6018057,0.14305678,0.1074574,6,666
LT,10,1.5684589,0.14305678,0.28006145,4,40
LT,10,1.2978975,0.14305678,0.10615412,3,42
LT,10,0.5514531,0.14305678,0.16424906,2,41
LT,10,0.4219662,0.14305678,0.03451233,2,48
LT,10,1.411991,0.14305678,0.15681821,4,888
LT,10,1.568459,0.14305678,0.28006148,88,888
LT,10,1.3403792,0.14305678,0.20867789,4,40
LT,10,0.42945215,0.14305678,0.023792703,1,666
LT,10,1.2036114,0.14305678,0.09844256,4,40
LT,10,1.6543596,0.14305678,0.2575601,4,40
LT,10,0.51613474,0.14305678,0.0573228,4,50
LT,10,1.0515287,0.14305678,0.07057625,2,50
LT,10,0.8583557,0.14305678,0.11505859,2,888
LT,10,0.5228197,0.14305678,0.09335381,5,888
LT,10,0.44679305,0.14305678,0.10897503,6,40
LT,10,0.8935861,0.14305678,0.2661526,4,43
LT,10,1.5481849,0.14305678,0.12662496,4,40
LT,10,0.9413274,0.14305678,0.13590552,6,48
LT,10,0.47133452,0.14305678,0.068049625,4,40
LT,10,0.44679305,0.14305678,0.06095609,2,50
LT,10,1.411991,0.14305678,0.21458048,6,888
LT,10,2.064539,0.14305678,0.19268939,4,43
LT,10,0.5139819,0.14305678,0.0781099,3,40
LT,10,0.4219662,0.14305678,0.07024129,2,50
LT,10,0.94266903,0.14305678,0.12636039,3,40
LT,10,0.4291778,0.14305678,0.06522222,5,50
LT,10,0.64927685,0.14305678,0.10488767,5,42
LT,10,1.0456394,0.14305678,0.16891825,3,50
LT,10,0.8589043,0.14305678,0.09985896,4,40
LT,10,0.9413274,0.14305678,0.10454546,4,888
LT,10,1.6489719,0.14305678,0.32476488,4,40
LT,10,1.0993147,0.14305678,0.17758922,3,40
LT,10,1.0993147,0.14305678,0.16706301,2,888
LT,10,0.44679305,0.14305678,0.085779145,6,40
LT,10,1.2985537,0.14305678,0.23186754,3,666
LT,10,1.411991,0.14305678,0.18704273,4,20
LT,10,0.42917785,0.14305678,0.08452654,2,888
LT,10,0.51606166,0.14305678,0.057314694,5,666
LT,10,0.97361284,0.14305678,0.14056678,5,36
LT,10,1.1029063,0.14305678,0.040934723,2,777
LT,10,1.3867443,0.14305678,0.22402212,5,40
LT,10,1.2978975,0.14305678,0.14414671,6,40
LT,10,0.4958741,0.14305678,0.057073228,6,888
LT,10,0.54965734,0.14305678,0.08353151,5,21
LT,10,0.51606166,0.14305678,0.07545852,5,888
LT,10,0.4739795,0.14305678,0.03876646,4,40
LT,10,0.5514532,0.14305678,0.07523489,4,42
LT,10,0.8935861,0.14305678,0.19980314,3,888
LT,10,0.5228197,0.14305678,0.011632982,5,40
LT,10,1.0136992,0.14305678,0.14635429,5,48
LT,10,0.5068496,0.14305678,0.07702603,5,40
LT,10,1.1029063,0.14305678,0.29719895,3,888
LT,10,2.1986294,0.14305678,0.24418356,5,40
LT,10,0.51606166,0.14305678,0.09214711,2,40
LT,10,0.947959,0.14305678,0.07753292,6,40
LT,10,1.411991,0.14305678,0.22810061,4,23
LT,10,0.42176315,0.14305678,0.0681339,5,54
LT,10,0.4291778,0.14305678,0.06933168,5,777
LT,10,0.42945215,0.14305678,0.023792703,2,888
LT,10,0.46224812,0.14305678,0.037806958,3,40
LT,10,0.44679305,0.14305678,0.06095609,3,20
LT,10,0.5976862,0.14305678,0.106721826,4,42
LT,10,2.2058127,0.14305678,0.5374852,5,40
LT,10,0.42176315,0.14305678,0.046841744,7,40
LT,10,0.42917785,0.14305678,0.07663327,7,50
LT,10,1.0279639,0.14305678,0.1562198,2,40
LT,10,1.2658986,0.14305678,0.16769028,7,6
LT,10,0.4219662,0.14305678,0.03451233,6,40
LT,10,1.5481849,0.14305678,0.25771382,3,50
LT,10,1.6543596,0.14305678,0.32083848,5,40
LT,10,1.6543596,0.14305678,0.30648443,2,40
LT,10,1.8054171,0.14305678,0.16850477,5,41
LT,10,0.4706637,0.14305678,0.06795276,4,40
LT,10,0.5043528,0.14305678,0.05863768,2,25
LT,10,3.6108344,0.14305678,0.08034273,5,666
LT,10,1.8826548,0.14305678,0.21888347,2,40
LT,10,1.2875334,0.14305678,0.20799507,5,40
ME,10,1.1476952,0.039872613,0.060205992,7,999
ME,10,0.90751886,0.039872613,0.16366662,6,999
ME,10,1.5830278,0.039872613,0.020552877,7,8
ME,10,1.1609404,0.039872613,0.011577152,6,999
ME,10,0.5225108,0.039872613,0.006783896,4,999
ME,10,1.0270249,0.039872613,0.014044717,4,777
ME,10,0.6265529,0.039872613,0.020190397,5,20
ME,10,0.60501254,0.039872613,0.008273641,4,60
ME,10,0.3831746,0.039872613,0.012347633,4,666
ME,10,0.80064857,0.039872613,0.031330723,5,40
ME,10,0.3423416,0.039872613,0.013396403,4,40
ME,10,0.90751886,0.039872613,0.16366662,5,666
ME,10,1.6421767,0.039872613,0.022457024,4,999
ME,10,1.9837911,0.039872613,0.06392678,1,666
ME,10,0.3831746,0.039872613,0.005239971,4,50
ME,10,1.0152344,0.039872613,0.013181054,4,666
ME,10,0.54652154,0.039872613,0.017611418,5,999
ME,10,0.9398294,0.039872613,0.03651393,6,48
ME,10,1.0270249,0.039872613,0.014044717,4,777
ME,10,0.28738096,0.039872613,0.011147399,5,666
ME,10,1.1495239,0.039872613,0.044589598,3,888
ME,10,0.9853061,0.039872613,0.038219668,6,999
ME,10,0.792775,0.039872613,0.026866853,4,666
ME,10,0.8197823,0.039872613,0.031849883,4,40
ME,10,0.7663492,0.039872613,0.029773913,6,777
ME,10,1.5326984,0.039872613,0.059547827,6,666
ME,10,0.9398294,0.039872613,0.009372196,5,666
ME,10,2.7773075,0.039872613,0.10790293,2,999
ME,10,1.1124424,0.039872613,0.04353173,7,999
ME,10,0.60557836,0.039872613,0.007862386,7,40
ME,10,0.9853061,0.039872613,0.03339165,6,40
ME,10,0.36373797,0.039872613,0.007752688,7,130
ME,10,0.8607714,0.039872613,0.029171234,4,666
ME,10,0.80064857,0.039872613,0.011442238,4,56
ME,10,0.7651301,0.039872613,0.01046327,4,666
ME,10,0.30250627,0.039872613,0.003016661,6,666
ME,10,1.2252227,0.039872613,0.012218188,5,40
ME,10,1.0152344,0.039872613,0.03271548,4,999
ME,10,1.187271,0.039872613,0.04612744,7,777
ME,10,0.7651301,0.039872613,0.009933886,6,999
ME,10,1.0152344,0.039872613,0.03944353,4,40
ME,10,1.1495239,0.039872613,0.044660892,4,666
ME,10,0.3963875,0.039872613,0.02079377,4,777
ME,10,0.9837387,0.039872613,0.014058827,7,666
ME,10,1.5940212,0.039872613,0.0540208,2,666
ME,10,1.3693664,0.039872613,0.029186575,7,48
ME,10,1.3137414,0.039872613,0.018774983,6,666
ME,10,1.0786865,0.039872613,0.0347602,7,56
ME,10,1.3137414,0.039872613,0.018774983,7,40
ME,10,1.8150377,0.039872613,0.038685575,6,666
ME,10,0.80064857,0.039872613,0.017064959,6,48
ME,10,0.60501254,0.039872613,0.008646371,6,666
ME,10,0.39575696,0.039872613,0.0051382193,3,888
ME,10,0.86214286,0.039872613,0.07138921,2,666
ME,10,1.2531058,0.039872613,0.026708597,6,40
ME,10,0.6558258,0.039872613,0.025479892,6,45
ME,10,1.1990926,0.039872613,0.025557384,4,40
ME,10,0.77396023,0.039872613,0.01106084,3,999
ME,10,0.35612512,0.039872613,0.013935764,7,999
ME,10,1.5302602,0.039872613,0.02092654,7,777
ME,10,0.77396023,0.039872613,0.016496135,6,999
ME,10,1.4986509,0.039872613,0.020494295,6,777
ME,10,1.8378339,0.039872613,0.018327294,7,40
ME,10,1.9819376,0.039872613,0.07687869,4,999
ME,10,1.5870329,0.039872613,0.051141467,7,63
ME,10,0.7915139,0.039872613,0.010276439,4,666
ME,10,1.3137414,0.039872613,0.051041007,6,666
ME,10,1.5870329,0.039872613,0.061658822,7,40
ME,10,0.28738096,0.039872613,0.011245701,7,666
ME,10,1.2252227,0.039872613,0.012218188,7,40
ME,10,0.9853061,0.039872613,0.038219668,6,666
ME,10,0.7915139,0.039872613,0.010276439,6,666
ME,10,1.6012971,0.039872613,0.015968485,7,999
ME,10,1.5315282,0.039872613,0.16366662,3,666
ME,10,0.30250627,0.039872613,0.16366662,6,666
ME,10,1.5870329,0.039872613,0.02060488,6,56
ME,10,0.7651301,0.039872613,0.02967913,3,666
ME,10,1.4549519,0.039872613,0.046885155,4,48
ME,10,0.7651301,0.039872613,0.016307922,7,666
ME,10,0.9837387,0.039872613,0.009810055,6,666
ME,10,1.3663038,0.039872613,0.019526154,7,40
ME,10,0.7191243,0.039872613,0.00717127,7,666
ME,10,0.90751886,0.039872613,0.029244388,7,666
ME,10,0.7416282,0.039872613,0.010141881,7,40
ME,10,0.5738476,0.039872613,0.008200983,5,666
ME,10,0.7915139,0.039872613,0.16366662,7,2
ME,10,1.5302602,0.039872613,0.02092654,4,777
ME,10,1.2009729,0.039872613,0.046996064,4,999
ME,10,1.9837911,0.039872613,0.027128644,4,70
ME,10,1.3116516,0.039872613,0.027956434,4,666
ME,10,1.6421767,0.039872613,0.035001226,6,666
ME,10,1.58555,0.039872613,0.061601195,4,999
ME,10,1.123988,0.039872613,0.016063161,6,999
ME,10,0.90751886,0.039872613,0.16366662,6,40
ME,10,0.7663492,0.039872613,0.029773913,4,999
ME,10,0.80064857,0.039872613,0.16366662,6,999
ME,10,1.5940212,0.039872613,0.051366642,5,666
ME,10,1.0450217,0.039872613,0.010421192,7,666
ME,10,0.7651301,0.039872613,0.024655977,6,666
ME,10,0.8607714,0.039872613,0.029171234,4,666
ME,10,1.9787848,0.039872613,0.16366662,4,999
ME,10,0.40032429,0.039872613,0.003992121,6,999
ME,10,1.1495239,0.039872613,0.03704291,4,666
ME,10,0.7191243,0.039872613,0.16366662,3,38
ME,10,1.1476952,0.039872613,0.03698397,4,666
ME,10,1.5870329,0.039872613,0.061658822,2,56
ME,10,0.80875146,0.039872613,0.031421315,6,777
ME,10,0.74381286,0.039872613,0.01063,6,999
ME,10,0.27326077,0.039872613,0.003905232,6,40
ME,10,1.5286641,0.039872613,0.020904714,6,777
ME,10,2.1441398,0.039872613,0.06909395,2,0
ME,10,0.7156509,0.039872613,0.0071366318,7,40
ME,10,1.0850455,0.039872613,0.014838155,6,777
ME,10,0.77396023,0.039872613,0.010584025,6,60
ME,10,0.6846832,0.039872613,0.02206362,6,666
ME,10,0.391544,0.039872613,0.005595643,6,20
ME,10,1.6421767,0.039872613,0.063801266,4,666
ME,10,0.3055661,0.039872613,0.0041786633,7,40
ME,10,0.8197823,0.039872613,0.010643459,4,888
ME,10,0.5225108,0.039872613,0.020268021,4,666
ME,10,0.38637426,0.039872613,0.01245074,4,999
ME,10,1.6584862,0.039872613,0.035348855,5,888
ME,10,0.7327611,0.039872613,0.028468981,7,42
ME,10,0.26121926,0.039872613,0.008417674,7,40
ME,10,0.45577392,0.039872613,0.037740093,4,48
ME,10,1.1891625,0.039872613,0.016261978,4,888
ME,10,0.6376084,0.039872613,0.013589939,3,666
ME,10,0.6846832,0.039872613,0.026601061,6,999
ME,10,1.58555,0.039872613,0.03379428,7,666
ME,10,0.39675826,0.039872613,0.012785367,2,70
ME,10,1.1902747,0.039872613,0.046244107,3,888
ME,10,1.3137414,0.039872613,0.018774983,7,999
ME,10,1.725986,0.039872613,0.055619173,7,48
ME,10,0.62655294,0.039872613,0.008568209,7,40
ME,10,0.3963875,0.039872613,0.013433427,4,888
ME,10,0.31461042,0.039872613,0.004084673,2,42
ME,10,1.3693664,0.039872613,0.018726286,4,999
ME,10,0.80064857,0.039872613,0.017064959,3,666
ME,10,0.6846832,0.039872613,0.014593287,4,666
ME,10,1.58555,0.039872613,0.16289274,5,666
ME,10,1.1987267,0.039872613,0.02554957,7,666
ME,10,1.1609404,0.039872613,0.045104418,4,40
ME,10,1.2550707,0.039872613,0.016294928,4,666
ME,10,2.7387328,0.039872613,0.092814595,4,666
ME,10,1.4759756,0.039872613,0.03145882,7,60
ME,10,0.32843536,0.039872613,0.004264164,6,999
ME,10,0.9941766,0.039872613,0.009914156,7,42
ME,10,1.1990926,0.039872613,0.16366662,4,40
ME,10,1.091214,0.039872613,0.014167528,4,777
ME,10,0.6568707,0.039872613,0.022261117,6,666
ME,10,0.32791293,0.039872613,0.011112857,7,999
ME,10,1.159123,0.039872613,0.039282266,6,56
ME,10,1.5983021,0.039872613,0.061997537,4,888
ME,10,1.0676603,0.039872613,0.04141416,6,777
ME,10,0.3423416,0.039872613,0.0046815714,4,777
ME,10,0.3423416,0.039872613,0.0044447114,6,666
ME,10,0.6846832,0.039872613,0.026792806,6,60
ME,10,0.39969754,0.039872613,0.012880075,7,48
ME,10,1.349295,0.039872613,0.043480467,7,48
ME,10,0.40032429,0.039872613,0.008532479,6,50
ME,10,0.39969754,0.039872613,0.003985874,4,54
ME,10,0.6376084,0.039872613,0.009112203,7,48
ME,10,0.6568707,0.039872613,0.009387491,7,40
ME,10,0.60501254,0.039872613,0.023505708,4,40
ME,10,0.62753534,0.039872613,0.024380775,7,40
ME,10,0.6568707,0.039872613,0.008528328,4,40
ME,10,0.57893366,0.039872613,0.16366662,4,40
ME,10,0.7147842,0.039872613,0.009774783,7,888
ME,10,0.38698012,0.039872613,0.008248067,2,35
ME,10,1.0786865,0.039872613,0.16366662,3,777
ME,10,0.8854868,0.039872613,0.012109165,7,888
ME,10,0.3423416,0.039872613,0.013300531,4,999
ME,10,1.58555,0.039872613,0.015811466,6,888
ME,10,0.69039434,0.039872613,0.009441247,7,888
ME,10,1.7978107,0.039872613,0.060927115,5,666
ME,10,0.6558258,0.039872613,0.025479892,7,40
ME,10,0.6846832,0.039872613,0.009363143,4,777
ME,10,0.54652154,0.039872613,0.0054500354,6,666
ME,10,0.49540052,0.039872613,0.007079878,6,666
ME,10,1.1949573,0.039872613,0.038506947,7,777
ME,10,0.6568707,0.039872613,0.025704458,6,666
ME,10,1.725158,0.039872613,0.023591805,5,777
ME,10,2.2552946,0.039872613,0.02928109,4,777
ME,10,0.5225108,0.039872613,0.016837692,6,666
ME,10,0.94130296,0.039872613,0.030333078,7,70
ME,10,0.78376627,0.039872613,0.030402014,2,666
ME,10,0.6846832,0.039872613,0.026601061,4,999
ME,10,1.2938684,0.039872613,0.16366662,6,666
ME,10,1.159123,0.039872613,0.16366662,6,40
ME,10,1.7978107,0.039872613,0.023341453,4,777
ME,10,1.2111567,0.039872613,0.0120779285,7,666
ME,10,0.93982935,0.039872613,0.03677709,7,40
ME,10,1.2550707,0.039872613,0.012515851,4,666
ME,10,1.6421767,0.039872613,0.16366662,6,666
ME,10,1.2438648,0.039872613,0.040082987,5,888
ME,10,0.6846832,0.039872613,0.008889423,4,777
ME,10,1.8378339,0.039872613,0.02513266,7,40
ME,10,0.6768229,0.039872613,0.02181032,4,777
ME,10,1.3137414,0.039872613,0.044522233,2,666
ME,10,0.6846832,0.039872613,0.02206362,4,666
ME,10,0.33841145,0.039872613,0.01090516,4,666
ME,10,0.91891694,0.039872613,0.029611694,7,40
ME,10,0.39675823,0.039872613,0.012785367,7,70
ME,10,0.63862437,0.039872613,0.02164275,2,666
ME,10,1.3116517,0.039872613,0.042267386,6,999
ME,10,0.7663492,0.039872613,0.010479942,4,666
ME,10,1.1872709,0.039872613,0.16366662,4,56
ME,10,1.6421767,0.039872613,0.08614552,6,40
ME,10,1.8378339,0.039872613,0.16366662,5,40
ME,10,0.6120513,0.039872613,0.008369893,2,666
ME,10,1.5479205,0.039872613,0.06013925,4,48
ME,10,0.8197823,0.039872613,0.16366662,4,48
ME,10,1.3693664,0.039872613,0.017778846,4,666
ME,10,1.5578549,0.039872613,0.022263646,7,666
ME,10,0.91891694,0.039872613,0.035644453,7,40
ME,10,1.3116516,0.039872613,0.050878506,7,999
ME,10,0.395757,0.039872613,0.16366662,6,56
ME,10,0.35588676,0.039872613,0.011468286,6,777
ME,10,0.71225023,0.039872613,0.015180844,6,999
ME,10,1.187271,0.039872613,0.04645991,4,84
ME,10,0.65582585,0.039872613,0.013978217,3,999
ME,10,0.77396023,0.039872613,0.026229242,2,54
ME,10,1.1609404,0.039872613,0.024744183,6,40
ME,10,1.2531058,0.039872613,0.048685204,7,50
ME,10,2.2573142,0.039872613,0.030869126,5,42
ME,10,1.816735,0.039872613,0.018116888,7,40
ME,10,0.91891694,0.039872613,0.029611694,3,40
ME,10,1.3536457,0.039872613,0.013498849,4,999
ME,10,0.42997792,0.039872613,0.016705342,6,48
ME,10,0.65582585,0.039872613,0.022225713,5,999
ME,10,0.6568707,0.039872613,0.025520504,4,999
ME,10,0.96864086,0.039872613,0.013843056,6,48
ME,10,0.3279129,0.039872613,0.0069891084,6,999
ME,10,1.7172192,0.039872613,0.06671672,6,40
ME,10,0.27326074,0.039872613,0.16366662,6,40
ME,10,0.3423416,0.039872613,0.01103181,6,666
ME,10,0.6846832,0.039872613,0.02206362,4,666
ME,10,0.7993951,0.039872613,0.02576015,6,40
ME,10,1.3137414,0.039872613,0.051041007,6,42
ME,10,1.0270249,0.039872613,0.014044717,4,777
ME,10,0.65582585,0.039872613,0.013978217,7,999
ME,10,1.0779154,0.039872613,0.014740652,6,60
ME,10,0.32843536,0.039872613,0.16366662,7,40
ME,10,1.1872709,0.039872613,0.025305407,7,666
ME,10,1.418022,0.039872613,0.055092476,6,777
ME,10,0.9665549,0.039872613,0.031146795,6,40
ME,10,0.6846832,0.039872613,0.009363143,6,999
ME,10,1.0270249,0.039872613,0.034805495,6,666
ME,10,0.72747594,0.039872613,0.009948344,3,777
ME,10,2.1441398,0.039872613,0.045700025,3,666
ME,10,0.7117735,0.039872613,0.009733605,5,777
ME,10,1.3137414,0.039872613,0.017965615,6,40
ME,10,0.6113782,0.039872613,0.008737341,7,999
ME,10,0.67682284,0.039872613,0.009255654,6,48
ME,10,1.8230957,0.039872613,0.038857307,4,56
ME,10,0.9984499,0.039872613,0.012963149,6,35
ME,10,1.7334346,0.039872613,0.055859152,7,666
ME,10,0.7915139,0.039872613,0.06554085,4,888
ME,10,0.33841145,0.039872613,0.004627827,4,777
ME,10,1.1609404,0.039872613,0.015072808,4,666
ME,10,0.36373797,0.039872613,0.004974172,4,40
ME,10,0.8197823,0.039872613,0.032079447,4,666
ME,10,1.2531058,0.039872613,0.01790841,7,666
ME,10,1.1495239,0.039872613,0.03895695,5,666
ME,10,0.94792724,0.039872613,0.00945294,5,777
ME,10,0.6568707,0.039872613,0.025704458,6,666
ME,10,0.32843536,0.039872613,0.010583681,7,40
ME,10,0.3423416,0.039872613,0.011601824,4,40
ME,10,1.5139459,0.039872613,0.16366662,2,666
ME,10,1.3673217,0.039872613,0.01775231,6,48
ME,10,0.7372499,0.039872613,0.061047565,4,42
ME,10,1.9787848,0.039872613,0.027060166,5,888
ME,10,0.6846832,0.039872613,0.02206362,4,666
ME,10,1.2531058,0.039872613,0.012496251,6,666
ME,10,1.305162,0.039872613,0.017848292,6,70
ME,10,1.091214,0.039872613,0.0149225155,4,777
ME,10,1.5870329,0.039872613,0.061658822,2,666
ME,10,1.9318715,0.039872613,0.06225373,6,40
ME,10,1.3693664,0.039872613,0.018726286,6,777
ME,10,0.74932545,0.039872613,0.16366662,7,999
ME,10,1.5663824,0.039872613,0.020336758,3,24
ME,10,0.95247763,0.039872613,0.030693183,7,40
ME,10,1.3693664,0.039872613,0.04412724,3,999
ME,10,1.0270249,0.039872613,0.021889925,5,777
ME,10,1.4382486,0.039872613,0.01966826,4,777
ME,10,0.98530614,0.039872613,0.009825687,7,666
ME,10,1.2791599,0.039872613,0.018280752,6,30
ME,10,1.8511213,0.039872613,0.05965156,6,666
ME,10,1.2550707,0.039872613,0.04911303,6,666
ME,10,0.6846832,0.039872613,0.0068278112,4,666
ME,10,2.0377777,0.039872613,0.02912232,7,48
ME,10,0.27326077,0.039872613,0.010693159,6,999
ME,10,0.6568707,0.039872613,0.16366662,6,666
ME,10,0.9853061,0.039872613,0.03339165,4,666
ME,10,1.2111567,0.039872613,0.0120779285,7,40
ME,10,0.38637426,0.039872613,0.0038530123,4,40
ME,10,1.9349005,0.039872613,0.019295258,7,20
ME,10,0.6558258,0.039872613,0.008514759,5,40
ME,10,2.5504336,0.039872613,0.16366662,4,50
ME,10,0.80064857,0.039872613,0.06629723,6,40
ME,10,0.8918699,0.039872613,0.012196458,2,60
ME,10,1.4408857,0.039872613,0.055891436,1,42
ME,10,0.28738096,0.039872613,0.006125213,4,666
ME,10,0.32791293,0.039872613,0.012739946,6,48
ME,10,1.725158,0.039872613,0.16366662,6,666
ME,10,0.7206624,0.039872613,0.027998919,6,45
ME,10,0.6568707,0.039872613,0.021167362,7,999
ME,10,0.31376767,0.039872613,0.004484126,2,666
ME,10,2.5544975,0.039872613,0.099246465,5,666
ME,10,1.6054642,0.039872613,0.020844167,2,888
ME,10,0.6846832,0.039872613,0.026601061,6,999
ME,10,1.2100251,0.039872613,0.038992498,4,666
ME,10,0.38698012,0.039872613,0.015010816,4,40
ME,10,1.5688384,0.039872613,0.060951926,4,60
ME,10,0.43505397,0.039872613,0.005949427,2,32
ME,10,0.6768229,0.039872613,0.009255654,4,777
ME,10,1.1464981,0.039872613,0.01567853,6,777
ME,10,0.67682284,0.039872613,0.021810312,4,666
ME,10,0.6568707,0.039872613,0.025520504,6,999
ME,10,0.60501254,0.039872613,0.023505708,7,666
ME,10,1.0270249,0.039872613,0.021889925,5,666
ME,10,0.72747594,0.039872613,0.023442578,2,666
ME,10,1.725986,0.039872613,0.0669504,4,888
ME,10,0.4293048,0.039872613,0.006135288,7,999
ME,10,0.6662141,0.039872613,0.0066436315,7,888
ME,10,1.7172192,0.039872613,0.16366662,6,999
ME,10,0.5225108,0.039872613,0.020446727,6,999
ME,10,1.9837911,0.039872613,0.16366662,7,40
ME,10,1.5315282,0.039872613,0.059407447,6,666
ME,10,1.3896271,0.039872613,0.16366662,4,42
ME,10,1.9984878,0.039872613,0.0776445,5,40
ME,10,0.8197823,0.039872613,0.011715688,7,40
ME,10,0.39236766,0.039872613,0.0132972,6,666
ME,10,0.6568707,0.039872613,0.014000488,4,999
ME,10,0.67682284,0.039872613,0.009255654,4,999
ME,10,1.1609404,0.039872613,0.16366662,7,50
ME,10,1.3693664,0.039872613,0.018726286,6,666
ME,10,1.3693664,0.039872613,0.018726286,4,999
ME,10,1.6395646,0.039872613,0.022421293,4,48
ME,10,1.222551,0.039872613,0.039396156,6,777
ME,10,1.8431246,0.039872613,0.15261881,2,42
ME,10,1.2915212,0.039872613,0.16366662,7,105
ME,10,0.9083675,0.039872613,0.0124220615,7,40
ME,10,0.3963875,0.039872613,0.005146405,6,666
ME,10,1.0270249,0.039872613,0.03309543,4,666
ME,10,0.39969754,0.039872613,0.003985874,7,60
ME,10,1.7117081,0.039872613,0.058009144,4,666
ME,10,0.3423416,0.039872613,0.0072966437,6,666
ME,10,0.6568707,0.039872613,0.009387491,6,40
ME,10,1.0270249,0.039872613,0.013334136,4,0
