STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,bmi,Body Mass Index,isced11,International Standard Classification of Education (ISCED 2011),sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,HR,Croatia,2019,,,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,HU,Hungary,2014,,65.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,HU,Hungary,2019,,60.5,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,IE,Ireland,2014,,76.2,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,IS,Iceland,2014,,73.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,IS,Iceland,2019,,75.2,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,IT,Italy,2014,,72.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,IT,Italy,2019,,66.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,LT,Lithuania,2014,,82.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,LT,Lithuania,2019,,78.5,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,LU,Luxembourg,2014,,75.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,LU,Luxembourg,2019,,56.7,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,LV,Latvia,2014,,79.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,LV,Latvia,2019,,78.8,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,MT,Malta,2014,,62.4,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,MT,Malta,2019,,,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,NL,Netherlands,2014,,71.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,NL,Netherlands,2019,,69.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,NO,Norway,2014,,75.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,NO,Norway,2019,,67.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,PL,Poland,2014,,67.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,PL,Poland,2019,,69.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,PT,Portugal,2014,,65.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,PT,Portugal,2019,,62.3,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,RO,Romania,2014,,80.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,RO,Romania,2019,,83.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,RS,Serbia,2019,,65.4,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,SE,Sweden,2014,,73.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,SE,Sweden,2019,,74.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,SI,Slovenia,2014,,74.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,SI,Slovenia,2019,,81.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,SK,Slovakia,2014,,72.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,SK,Slovakia,2019,,,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,TR,Türkiye,2014,,64.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,TR,Türkiye,2019,,72.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-19,From 15 to 19 years,UK,United Kingdom,2014,,63.8,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,AT,Austria,2014,,71.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,AT,Austria,2019,,61.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,BE,Belgium,2014,,70.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,BE,Belgium,2019,,64.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,BG,Bulgaria,2014,,73.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,BG,Bulgaria,2019,,78.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,CY,Cyprus,2014,,65.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,CY,Cyprus,2019,,60.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,CZ,Czechia,2014,,81.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,CZ,Czechia,2019,,76.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,DE,Germany,2014,,64.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,DE,Germany,2019,,74.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,DK,Denmark,2014,,66.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,DK,Denmark,2019,,66.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,EE,Estonia,2014,,68.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,EE,Estonia,2019,,71.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,EL,Greece,2014,,78.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,EL,Greece,2019,,80.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,ES,Spain,2014,,68.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,ES,Spain,2019,,67.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,EU27_2020,European Union - 27 countries (from 2020),2014,,68.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,EU27_2020,European Union - 27 countries (from 2020),2019,,69.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,EU28,European Union - 28 countries (2013-2020),2014,,68.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,FI,Finland,2014,,66.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,FI,Finland,2019,,59.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,FR,France,2014,,64.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,FR,France,2019,,60.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,HR,Croatia,2014,,73.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,Y15-24,From 15 to 24 years,HR,Croatia,2019,,69.1,,,,,
