essround,cntry,dweight,pweight,anweight,sclmeet,wkhtot
10,AT,1.1992664,0.3817861,0.4141396,4,999
10,AT,1.0393327,0.3817861,0.82668275,5,40
10,AT,0.89856046,0.3817861,0.33627847,4,40
10,AT,1.2749285,0.3817861,1.0862262,6,50
10,AT,1.4002106,0.3817861,0.53315693,5,999
10,AT,0.5445455,0.3817861,0.13468,5,999
10,AT,1.4633431,0.3817861,0.46466962,3,39
10,AT,0.527563,0.3817861,0.13047975,3,43
10,AT,0.37861174,0.3817861,0.38680518,5,30
10,AT,0.66631395,0.3817861,0.11207819,2,42
10,AT,1.2580651,0.3817861,1.0718589,5,50
10,AT,0.7455467,0.3817861,0.13637981,6,41
10,AT,1.1742966,0.3817861,0.18016838,4,38
10,AT,0.79188985,0.3817861,0.49701136,4,50
10,AT,0.9912068,0.3817861,0.13315575,4,13
10,AT,0.50565416,0.3817861,0.19253752,5,38
10,AT,2.110252,0.3817861,0.78974324,6,999
10,AT,1.4910934,0.3817861,0.29559729,6,48
10,AT,1.3384918,0.3817861,0.3310432,6,999
10,AT,0.9755621,0.3817861,0.30977967,4,42
10,AT,1.2913814,0.3817861,1.3221704,7,40
10,AT,0.66631395,0.3817861,0.111750275,3,999
10,AT,0.5520741,0.3817861,0.5652369,6,46
10,AT,0.69070166,0.3817861,0.21868353,2,50
10,AT,1.3056039,0.3817861,0.3615131,6,30
10,AT,0.5871483,0.3817861,0.09174094,6,40
10,AT,2.4375684,0.3817861,0.60287285,4,16
10,AT,0.9572266,0.3817861,0.33055648,6,40
10,AT,0.61444527,0.3817861,0.17796725,5,48
10,AT,1.022615,0.3817861,0.32472083,6,24
10,AT,0.8423468,0.3817861,0.7176709,5,999
10,AT,0.98824126,0.3817861,0.25061923,4,34
10,AT,0.5234405,0.3817861,0.08778835,4,55
10,AT,0.3777803,0.3817861,0.05932409,5,30
10,AT,0.84631556,0.3817861,0.15481295,6,40
10,AT,0.98824126,0.3817861,0.31380588,6,44
10,AT,0.5996332,0.3817861,0.22832179,4,40
10,AT,0.47470778,0.3817861,0.117407344,4,47
10,AT,0.5441817,0.3817861,0.07981795,6,40
10,AT,1.2324293,0.3817861,0.19353251,4,55
10,AT,1.1749231,0.3817861,0.34030342,6,20
10,AT,1.0254709,0.3817861,0.26006064,6,60
10,AT,1.4823618,0.3817861,0.5644377,5,40
10,AT,0.48851377,0.3817861,0.18601106,3,999
10,AT,1.0113083,0.3817861,0.32113048,4,45
10,AT,1.0240833,0.3817861,0.25328195,6,70
10,AT,0.50565416,0.3817861,0.1400123,7,40
10,AT,2.7749362,0.3817861,0.8185103,5,45
10,AT,0.480703,0.3817861,0.5755164,6,999
10,AT,0.5871483,0.3817861,0.11842776,4,40
10,AT,1.0113083,0.3817861,0.32113048,5,40
10,AT,1.0883634,0.3817861,0.21575943,7,999
