essround,cntry,dweight,pweight,anweight,sclmeet,wkhtot
9,CH,1,0.4679037,0.4731739,6,777
9,CH,1,0.4679037,0.5027813,6,32
9,CH,1,0.4679037,0.41087207,6,40
9,CH,1,0.4679037,0.47769818,6,45
9,CH,1,0.4679037,0.4243538,6,44
9,CH,1,0.4679037,0.50020725,4,42
9,CH,1,0.4679037,0.43718868,6,42
9,CH,1,0.4679037,0.4243538,4,60
9,CH,1,0.4679037,0.4243538,6,42
9,CH,1,0.4679037,0.4415666,6,43
9,CH,1,0.4679037,0.47442827,7,17
9,CH,1,0.4679037,0.46331605,4,55
9,CH,1,0.4679037,0.5282014,6,43
9,CH,1,0.4679037,0.50400794,4,42
9,CH,1,0.4679037,0.46050033,6,42
9,CH,1,0.4679037,0.47613436,3,42
9,CH,1,0.4679037,0.4464906,3,32
9,CH,1,0.4679037,0.47769818,7,0
9,CH,1,0.4679037,0.45096153,7,6
9,CY,0.85942876,0.09269488,0.053855773,3,
9,CY,0.85844177,0.09269488,0.076216556,5,
9,CY,1.2900852,0.09269488,0.085816495,3,
9,CY,0.85844177,0.09269488,0.076216556,5,
9,CY,0.8649214,0.09269488,0.077161945,3,
9,CY,1.7207543,0.09269488,0.1400838,2,
9,CY,0.85942876,0.09269488,0.057169225,2,
9,CY,2.150142,0.09269488,0.2724672,4,
9,CY,2.148572,0.09269488,0.17491163,4,
9,CY,0.85942876,0.09269488,0.053855773,2,
9,CY,0.85844177,0.09269488,0.22807889,6,
9,CY,0.8634614,0.09269488,0.0770317,6,
9,CY,1.2891432,0.09269488,0.10494709,4,
9,CY,0.42971438,0.09269488,0.028584613,7,
9,CY,0.85942876,0.09269488,0.053855773,3,
9,CY,1.2891432,0.09269488,0.11500793,4,
9,CY,0.85844177,0.09269488,0.064865,5,
9,CY,0.4317307,0.09269488,0.028718743,2,
9,CY,0.85942876,0.09269488,0.06493957,2,
9,CY,0.85942876,0.09269488,0.07667192,5,
9,CY,0.86029875,0.09269488,0.05722707,1,
9,CY,1.7168835,0.09269488,0.13285151,5,
9,CY,0.8575061,0.09269488,0.0765004,4,
9,CY,0.86037713,0.09269488,0.10206011,2,
9,CY,0.85844177,0.09269488,0.05710356,4,
9,CY,1.2891432,0.09269488,0.12812936,5,
9,CY,0.43018857,0.09269488,0.038378257,4,
9,CY,0.8600568,0.09269488,0.06498701,3,
9,CY,0.85942876,0.09269488,0.06493957,1,
9,CY,1.7207543,0.09269488,0.10783043,3,
9,CY,0.86037713,0.09269488,0.0700419,4,
9,CY,0.85942876,0.09269488,0.053855773,2,
9,CY,0.85942876,0.09269488,0.08541955,7,
9,CY,0.86029875,0.09269488,0.109488286,4,
9,CY,1.2973821,0.09269488,0.10039074,5,
9,CY,2.148572,0.09269488,0.12503383,4,
9,CY,0.8600568,0.09269488,0.076727934,5,
9,CY,0.8533325,0.09269488,0.056763686,5,
9,CY,0.85942876,0.09269488,0.06869236,4,
9,CY,0.86037713,0.09269488,0.076388344,5,
9,CY,0.85844177,0.09269488,0.05710356,5,
9,CY,1.7188575,0.09269488,0.13300431,6,
9,CY,0.85942876,0.09269488,0.07667192,4,
9,CY,0.85844177,0.09269488,0.05710356,2,
9,CY,1.7205975,0.09269488,0.21803509,4,
9,CY,1.2904481,0.09269488,0.16352633,4,
9,CY,0.42971438,0.09269488,0.028584613,2,
9,CY,0.42922089,0.09269488,0.034306753,3,
9,CY,0.85942876,0.09269488,0.053855773,7,
9,CY,0.8600568,0.09269488,0.0700158,4,
9,CY,1.706665,0.09269488,0.13893686,5,
9,CY,0.4300284,0.09269488,0.028605513,3,
9,CY,0.85844177,0.09269488,0.10925201,5,
9,CY,1.7168835,0.09269488,0.13976873,6,
9,CY,1.2876626,0.09269488,0.12798215,4,
9,CY,0.42971438,0.09269488,0.025006764,2,
9,CY,0.85942876,0.09269488,0.08541955,4,
9,CY,0.42922089,0.09269488,0.054391142,4,
9,CY,0.85844177,0.09269488,0.076216556,4,
9,CY,2.148572,0.09269488,0.16625528,3,
9,CY,1.2891432,0.09269488,0.11500793,5,
9,CY,1.7168835,0.09269488,0.1531678,6,
9,CY,1.7168835,0.09269488,0.17064287,2,
9,CY,1.2876626,0.09269488,0.097297505,3,
9,CY,0.42875305,0.09269488,0.032397136,5,
9,CY,1.2900852,0.09269488,0.085816495,2,
9,CY,0.42971438,0.09269488,0.033251077,4,
9,CY,0.85942876,0.09269488,0.057169225,7,
9,CY,0.85844177,0.09269488,0.05379392,6,
9,CY,0.42971438,0.09269488,0.032469787,4,
9,CY,0.42971438,0.09269488,0.028584613,2,
9,CY,0.85844177,0.09269488,0.085321434,3,
9,CY,1.7168835,0.09269488,0.2333181,5,
9,CY,2.148572,0.09269488,0.25486916,7,
9,CY,1.2905657,0.09269488,0.075103045,4,
9,CY,1.2876626,0.09269488,0.11487584,4,
9,CY,0.42971438,0.09269488,0.05468876,6,
9,CY,0.8600568,0.09269488,0.053895164,2,
9,CY,0.8600568,0.09269488,0.07635991,4,
9,CY,0.43014938,0.09269488,0.028613536,2,
9,CY,1.7269228,0.09269488,0.114874974,4,
9,CY,1.7188575,0.09269488,0.107711546,5,
9,CY,0.8649214,0.09269488,0.054199982,2,
9,CY,0.42922089,0.09269488,0.024978034,3,
9,CY,1.2951921,0.09269488,0.081162766,6,
9,CY,0.42971438,0.09269488,0.028584613,4,
9,CY,1.2891432,0.09269488,0.34251174,2,
9,CY,0.42922089,0.09269488,0.038108278,2,
9,CY,0.8649214,0.09269488,0.050333153,3,
9,CY,1.2905657,0.09269488,0.08584845,4,
9,CY,0.42971438,0.09269488,0.028584613,2,
9,CY,0.8600568,0.09269488,0.10945757,6,
9,CY,0.42971438,0.09269488,0.03833596,6,
9,CY,0.85844177,0.09269488,0.076216556,7,
9,CY,1.2876626,0.09269488,0.16387796,7,
9,CY,0.42971438,0.09269488,0.03833596,7,
9,CY,0.85844177,0.09269488,0.076216556,4,
9,CY,0.85942876,0.09269488,0.07667192,4,
9,CY,1.2876626,0.09269488,0.34211844,5,
9,CY,0.8533325,0.09269488,0.06946843,5,
9,CY,0.43018857,0.09269488,0.032505617,7,
9,CY,0.85844177,0.09269488,0.10925201,5,
9,CY,0.42971438,0.09269488,0.034982324,2,
9,CY,1.2876626,0.09269488,0.12798215,4,
9,CY,1.2973821,0.09269488,0.07549973,4,
9,CY,0.43014938,0.09269488,0.028613536,2,
9,CY,0.42971438,0.09269488,0.026927887,5,
9,CY,1.7188575,0.09269488,0.20389535,6,
9,CY,2.148572,0.09269488,0.12503383,6,
9,CY,1.2862592,0.09269488,0.085561976,2,
9,CY,0.8600568,0.09269488,0.05005005,2,
9,CY,1.2900852,0.09269488,0.16418633,5,
9,CY,1.7188575,0.09269488,0.21875504,4,
9,CY,0.42875305,0.09269488,0.028520664,2,
9,CY,1.2900852,0.09269488,0.17531788,6,
9,CY,0.8575061,0.09269488,0.0765004,4,
9,CY,0.8600568,0.09269488,0.06498701,4,
9,CY,1.7205975,0.09269488,0.1710121,5,
9,CY,0.85844177,0.09269488,0.05710356,7,
9,CY,0.85942876,0.09269488,0.06996465,4,
9,CY,2.1507468,0.09269488,0.21376517,4,
9,CY,0.86029875,0.09269488,0.05722707,2,
9,CY,0.42922089,0.09269488,0.03829195,3,
9,CY,1.7188575,0.09269488,0.100027055,2,
9,CY,1.2973821,0.09269488,0.08630186,3,
9,CY,1.7168835,0.09269488,0.10758784,4,
9,CY,0.86029875,0.09269488,0.06500533,7,
9,CY,0.42971438,0.09269488,0.028584613,2,
9,CY,2.1507468,0.09269488,0.17508878,2,
9,CY,0.42971438,0.09269488,0.025006764,2,
9,CY,0.8600568,0.09269488,0.06874256,3,
9,CY,0.4317307,0.09269488,0.038331103,6,
9,CY,0.42922089,0.09269488,0.02689696,5,
9,CY,0.85942876,0.09269488,0.066502154,2,
9,CY,0.42971438,0.09269488,0.0583966,6,
9,CY,0.85844177,0.09269488,0.064865,2,
9,CY,0.42971438,0.09269488,0.038152095,2,
9,CY,0.8649214,0.09269488,0.05753457,4,
9,CY,0.85942876,0.09269488,0.06493957,4,
9,CY,1.2891432,0.09269488,0.11500793,4,
9,CY,0.42922089,0.09269488,0.033212878,5,
9,CY,0.8634614,0.09269488,0.06524426,7,
9,CY,0.85844177,0.09269488,0.066425756,4,
9,CY,0.42875305,0.09269488,0.028520664,3,
9,CY,0.8600568,0.09269488,0.10945757,3,
9,CY,0.42922089,0.09269488,0.054626007,7,
9,CY,0.85844177,0.09269488,0.04995607,4,
9,CY,0.8600568,0.09269488,0.10898683,5,
9,CY,0.85942876,0.09269488,0.050013527,2,
9,CY,1.2891432,0.09269488,0.10494709,2,
9,CY,1.7269228,0.09269488,0.21883655,7,
9,CY,1.2905657,0.09269488,0.075103045,3,
9,CY,2.1461043,0.09269488,0.19054136,3,
9,CY,0.85844177,0.09269488,0.10925201,5,
9,CY,0.85942876,0.09269488,0.050013527,6,
9,CY,0.4300284,0.09269488,0.028605513,5,
9,CY,0.4300284,0.09269488,0.028605513,1,
9,CY,1.2904481,0.09269488,0.2562001,6,
9,CY,0.42875305,0.09269488,0.028520664,3,
9,CY,0.42922089,0.09269488,0.03829195,6,
9,CY,0.42922089,0.09269488,0.02855178,1,
9,CY,0.85942876,0.09269488,0.057169225,5,
9,CY,0.85844177,0.09269488,0.064865,2,
9,CY,0.8600568,0.09269488,0.057211027,3,
9,CY,0.8634614,0.09269488,0.057437487,7,
9,CY,0.85942876,0.09269488,0.07630419,4,
9,CY,0.8575061,0.09269488,0.10866366,2,
9,CY,0.8649214,0.09269488,0.0653546,4,
9,CY,1.2891432,0.09269488,0.17518981,6,
9,CY,0.85844177,0.09269488,0.076216556,4,
9,CY,0.42971438,0.09269488,0.03434618,6,
9,CY,0.85844177,0.09269488,0.0765839,2,
9,CY,0.85942876,0.09269488,0.066502154,4,
9,CY,1.2891432,0.09269488,0.07502026,5,
9,CY,0.8634614,0.09269488,0.0770317,6,
9,CY,0.86037713,0.09269488,0.06501123,6,
9,CY,0.8600568,0.09269488,0.0700158,3,
9,CY,0.85844177,0.09269488,0.066425756,4,
9,CY,2.148572,0.09269488,0.27344406,7,
9,CY,0.8634614,0.09269488,0.06524426,4,
9,CY,0.8649214,0.09269488,0.06913136,4,
9,CY,1.2951921,0.09269488,0.15363905,7,
9,CY,0.42971438,0.09269488,0.038152095,2,
9,CY,1.2891432,0.09269488,0.0997532,3,
9,CY,1.2891432,0.09269488,0.16336091,3,
9,CY,0.43014938,0.09269488,0.028613536,2,
9,CY,0.85844177,0.09269488,0.064865,7,
9,CY,0.86029875,0.09269488,0.05722707,4,
9,CY,1.7205975,0.09269488,0.1710121,6,
9,CY,0.85942876,0.09269488,0.050013527,4,
9,CY,0.85844177,0.09269488,0.066425756,3,
9,CY,0.85942876,0.09269488,0.07630419,4,
9,CY,0.42922089,0.09269488,0.058329526,4,
9,CY,1.2973821,0.09269488,0.10561781,4,
9,CY,0.85844177,0.09269488,0.11665905,5,
9,CY,1.7188575,0.09269488,0.3709115,1,
9,CY,0.86029875,0.09269488,0.05722707,3,
9,CY,1.7298428,0.09269488,0.13826272,3,
9,CY,0.4300284,0.09269488,0.038363967,5,
9,CY,1.2973821,0.09269488,0.10561781,5,
9,CY,1.2876626,0.09269488,0.08565536,2,
9,CY,0.86029875,0.09269488,0.08550605,5,
9,CY,0.85844177,0.09269488,0.17043139,6,
9,CY,0.43018857,0.09269488,0.028616142,2,
9,CY,0.8600568,0.09269488,0.06874256,5,
9,CY,1.2973821,0.09269488,0.115187705,4,
9,CY,2.148572,0.09269488,0.13463943,3,
9,CY,1.7188575,0.09269488,0.1399293,4,
9,CY,0.85942876,0.09269488,0.066502154,5,
9,CY,1.2799989,0.09269488,0.11419216,5,
9,CY,1.7201136,0.09269488,0.3709115,4,
9,CY,1.7188575,0.09269488,0.100027055,5,
9,CY,0.85942876,0.09269488,0.050013527,2,
9,CY,0.85942876,0.09269488,0.10937752,5,
9,CY,0.42971438,0.09269488,0.038152095,7,
9,CY,0.42922089,0.09269488,0.02855178,2,
9,CY,0.8575061,0.09269488,0.06479427,2,
9,CY,0.85844177,0.09269488,0.076216556,2,
9,CY,1.2876626,0.09269488,0.15274574,7,
9,CY,0.8533325,0.09269488,0.064478934,3,
9,CY,0.85942876,0.09269488,0.06869236,5,
9,CY,0.85844177,0.09269488,0.0765839,6,
9,CY,0.85942876,0.09269488,0.050013527,3,
9,CY,0.85942876,0.09269488,0.06493957,7,
9,CY,0.8600568,0.09269488,0.06498701,5,
9,CY,2.1623034,0.09269488,0.3709115,5,
9,CY,0.85844177,0.09269488,0.10925201,6,
9,CY,0.42971438,0.09269488,0.028584613,2,
9,CY,0.85942876,0.09269488,0.07667192,6,
9,CY,2.148572,0.09269488,0.16625528,3,
9,CY,0.8634614,0.09269488,0.06524426,2,
9,CY,0.85844177,0.09269488,0.0765839,4,
9,CY,0.8600568,0.09269488,0.06655071,4,
9,CY,0.86029875,0.09269488,0.05722707,1,
9,CY,0.85844177,0.09269488,0.10925201,3,
9,CY,0.42922089,0.09269488,0.02855178,4,
9,CY,0.85942876,0.09269488,0.06869236,6,
9,CY,0.85844177,0.09269488,0.0765839,4,
9,CY,0.85942876,0.09269488,0.06493957,2,
9,CY,0.42922089,0.09269488,0.02689696,6,
9,CY,0.8533325,0.09269488,0.06946843,4,
9,CY,0.42875305,0.09269488,0.028520664,1,
9,CY,1.7168835,0.09269488,0.15243311,4,
9,CY,1.7168835,0.09269488,0.2333181,2,
9,CY,0.8600568,0.09269488,0.057211027,2,
9,CY,0.4300284,0.09269488,0.036509193,4,
9,CY,0.8575061,0.09269488,0.06479427,4,
9,CY,1.2904481,0.09269488,0.1642325,5,
9,CY,0.8600568,0.09269488,0.06655071,4,
9,CY,1.2905657,0.09269488,0.16354111,7,
9,CY,1.7150122,0.09269488,0.11408266,3,
9,CY,0.42875305,0.09269488,0.028520664,5,
9,CY,0.85942876,0.09269488,0.06869236,4,
9,CY,1.7168835,0.09269488,0.17064287,4,
9,CY,1.7168835,0.09269488,0.11420712,1,
9,CY,0.42875305,0.09269488,0.034269348,2,
9,CY,1.7150122,0.09269488,0.34049124,6,
9,CY,0.42922089,0.09269488,0.02855178,4,
9,CY,0.42922089,0.09269488,0.033212878,7,
9,CY,0.86029875,0.09269488,0.05722707,2,
9,CY,1.7188575,0.09269488,0.14593023,7,
9,CY,1.7150122,0.09269488,0.34049124,6,
9,CY,0.85844177,0.09269488,0.05710356,2,
9,CY,0.8600568,0.09269488,0.057211027,5,
9,CY,0.4300284,0.09269488,0.032493506,4,
9,CY,0.8600568,0.09269488,0.0700158,4,
9,CY,1.2905657,0.09269488,0.08584845,2,
9,CY,1.2951921,0.09269488,0.08615621,3,
9,CY,1.2891432,0.09269488,0.0997532,4,
9,CY,0.43018857,0.09269488,0.028616142,4,
9,CY,2.1507468,0.09269488,0.17508878,5,
9,CY,2.5725183,0.09269488,0.20942448,5,
9,CY,0.85942876,0.09269488,0.050013527,4,
9,CY,0.85844177,0.09269488,0.05710356,3,
9,CY,1.2904481,0.09269488,0.109558545,4,
9,CY,1.7201136,0.09269488,0.23375714,5,
9,CY,1.7205975,0.09269488,0.100128315,3,
9,CY,1.2904481,0.09269488,0.07509624,3,
9,CY,0.8600568,0.09269488,0.06655071,3,
9,CY,0.8600568,0.09269488,0.076727934,3,
9,CY,0.42971438,0.09269488,0.0583966,7,
9,CY,0.42875305,0.09269488,0.032397136,2,
9,CY,1.7188575,0.09269488,0.15260838,4,
9,CY,1.7207543,0.09269488,0.15351303,4,
9,CY,1.7188575,0.09269488,0.3709115,7,
9,CY,0.8600568,0.09269488,0.057211027,6,
9,CY,0.42875305,0.09269488,0.058265958,6,
9,CY,0.86037713,0.09269488,0.057232283,5,
9,CY,1.2876626,0.09269488,0.07493411,3,
9,CY,0.86037713,0.09269488,0.109027445,3,
9,CY,0.85942876,0.09269488,0.057169225,4,
9,CY,0.42875305,0.09269488,0.02495081,4,
9,CY,1.7188575,0.09269488,0.107711546,3,
9,CY,0.85942876,0.09269488,0.050013527,5,
9,CY,0.4317307,0.09269488,0.027054232,2,
9,CY,0.42971438,0.09269488,0.03833596,5,
9,CY,0.85844177,0.09269488,0.04995607,4,
9,CY,0.86029875,0.09269488,0.05722707,1,
9,CY,1.7188575,0.09269488,0.107711546,5,
9,CY,0.8533325,0.09269488,0.066030405,2,
9,CY,1.2876626,0.09269488,0.16317327,6,
9,CY,2.148572,0.09269488,0.27344406,4,
9,CY,0.42971438,0.09269488,0.03434618,5,
9,CY,0.85844177,0.09269488,0.17043139,4,
9,CY,1.7188575,0.09269488,0.34125456,5,
9,CY,0.42971438,0.09269488,0.03434618,3,
9,CY,0.42971438,0.09269488,0.025006764,3,
9,CY,0.85844177,0.09269488,0.06861351,3,
9,CY,0.85942876,0.09269488,0.050013527,7,
9,CY,1.7207543,0.09269488,0.1400838,5,
9,CY,0.8575061,0.09269488,0.04990162,3,
9,CY,0.85844177,0.09269488,0.05379392,6,
9,CY,0.85844177,0.09269488,0.064865,2,
9,CY,0.85844177,0.09269488,0.05710356,3,
9,CY,0.86029875,0.09269488,0.06500533,6,
9,CY,0.42922089,0.09269488,0.038108278,5,
9,CY,1.2891432,0.09269488,0.08078368,4,
9,CY,0.43014938,0.09269488,0.042753026,4,
9,CY,1.2876626,0.09269488,0.11487584,5,
9,CY,0.8634614,0.09269488,0.08582033,6,
9,CY,0.42971438,0.09269488,0.033251077,6,
9,CY,0.86037713,0.09269488,0.109027445,5,
9,CY,0.85942876,0.09269488,0.07630419,3,
9,CY,0.85942876,0.09269488,0.06869236,3,
9,CY,0.42971438,0.09269488,0.028584613,5,
9,CY,0.8600568,0.09269488,0.11687857,7,
9,CY,0.8575061,0.09269488,0.05704133,5,
9,CY,0.8600568,0.09269488,0.17075206,6,
9,CY,0.42971438,0.09269488,0.032469787,2,
9,CY,1.2876626,0.09269488,0.10292027,2,
9,CY,0.85942876,0.09269488,0.053855773,4,
9,CY,1.2876626,0.09269488,0.097297505,2,
9,CY,1.2891432,0.09269488,0.0997532,5,
9,CY,0.8600568,0.09269488,0.06655071,6,
9,CY,0.42971438,0.09269488,0.038152095,2,
9,CY,1.7188575,0.09269488,0.21781464,5,
9,CY,0.8533325,0.09269488,0.07612808,2,
9,CY,1.2951921,0.09269488,0.16483624,2,
9,CY,0.85844177,0.09269488,0.05379392,4,
9,CY,0.42971438,0.09269488,0.028584613,2,
9,CY,1.2891432,0.09269488,0.11500793,4,
9,CY,0.85844177,0.09269488,0.05710356,6,
9,CY,1.7201136,0.09269488,0.3709115,4,
9,CY,0.85844177,0.09269488,0.10925201,4,
9,CY,0.8600568,0.09269488,0.0700158,4,
9,CY,0.86029875,0.09269488,0.07674953,2,
9,CY,0.85942876,0.09269488,0.066502154,3,
9,CY,0.86037713,0.09269488,0.053915214,7,
9,CY,0.85942876,0.09269488,0.057169225,4,
9,CY,1.7269228,0.09269488,0.10049642,7,
9,CY,0.4317307,0.09269488,0.035146505,7,
9,CY,0.8600568,0.09269488,0.0700158,5,
9,CY,1.7188575,0.09269488,0.15334384,5,
9,CY,0.42971438,0.09269488,0.05468876,6,
9,CY,0.85844177,0.09269488,0.064865,2,
9,CY,0.85942876,0.09269488,0.06493957,4,
9,CY,0.85942876,0.09269488,0.06493957,3,
9,CY,1.2862592,0.09269488,0.10471224,3,
9,CY,1.2891432,0.09269488,0.11500793,5,
9,CY,0.4300284,0.09269488,0.028605513,3,
9,CY,0.42922089,0.09269488,0.02855178,1,
9,CY,0.86029875,0.09269488,0.053910326,5,
9,CY,2.150142,0.09269488,0.37080714,5,
9,CY,0.8649214,0.09269488,0.05753457,4,
9,CY,1.2891432,0.09269488,0.0997532,7,
9,CY,2.148572,0.09269488,0.27226812,6,
9,CY,2.1461043,0.09269488,0.16606441,7,
9,CY,0.85942876,0.09269488,0.17062728,2,
9,CY,1.7168835,0.09269488,0.21756457,1,
9,CY,0.85844177,0.09269488,0.064865,7,
9,CY,0.43018857,0.09269488,0.032505617,7,
9,CY,0.85942876,0.09269488,0.066502154,4,
9,CY,0.85844177,0.09269488,0.06988437,5,
9,CY,0.8649214,0.09269488,0.07041186,4,
9,CY,0.42922089,0.09269488,0.034306753,4,
9,CY,0.42971438,0.09269488,0.05468876,6,
9,CY,2.1461043,0.09269488,0.19054136,4,
9,CY,0.42922089,0.09269488,0.02855178,3,
9,CY,0.85844177,0.09269488,0.10925201,3,
9,CY,0.85844177,0.09269488,0.05379392,3,
9,CY,0.8600568,0.09269488,0.076727934,5,
9,CY,0.86029875,0.09269488,0.06500533,3,
9,CY,2.1623034,0.09269488,0.29384902,6,
9,CY,0.4324607,0.09269488,0.055038292,4,
9,CY,0.42875305,0.09269488,0.038066737,5,
9,CY,0.8575061,0.09269488,0.0765004,6,
9,CY,1.7188575,0.09269488,0.13300431,5,
9,CY,1.7188575,0.09269488,0.1708391,5,
9,CY,0.42922089,0.09269488,0.03829195,5,
9,CY,0.85844177,0.09269488,0.05710356,2,
9,CY,1.2891432,0.09269488,0.07502026,6,
9,CY,1.7269228,0.09269488,0.13048851,7,
9,CY,0.85844177,0.09269488,0.066425756,2,
9,CY,0.42922089,0.09269488,0.033212878,4,
9,CY,0.85844177,0.09269488,0.05379392,3,
9,CY,0.85942876,0.09269488,0.06493957,4,
9,CY,0.42922089,0.09269488,0.033212878,4,
9,CY,0.86029875,0.09269488,0.07638143,6,
9,CY,1.2876626,0.09269488,0.08565536,7,
9,CY,1.7168835,0.09269488,0.20366117,4,
9,CY,1.2876626,0.09269488,0.12798215,4,
9,CY,0.42971438,0.09269488,0.028584613,2,
9,CY,0.8600568,0.09269488,0.057211027,3,
9,CY,1.2891432,0.09269488,0.16406643,4,
9,CY,0.4300284,0.09269488,0.028605513,3,
9,CY,0.85942876,0.09269488,0.07667192,4,
9,CY,0.8575061,0.09269488,0.05704133,2,
9,CY,2.150142,0.09269488,0.18254611,2,
9,CY,0.85942876,0.09269488,0.06493957,6,
9,CY,0.86029875,0.09269488,0.07003551,4,
9,CY,0.85942876,0.09269488,0.06869236,5,
9,CY,0.4324607,0.09269488,0.042982735,4,
9,CY,0.42971438,0.09269488,0.0583966,4,
9,CY,0.43014938,0.09269488,0.038190715,6,
9,CY,0.42971438,0.09269488,0.032469787,6,
9,CY,1.2900852,0.09269488,0.115091875,4,
9,CY,0.85942876,0.09269488,0.057169225,4,
9,CY,0.8600568,0.09269488,0.057211027,5,
9,CY,0.42922089,0.09269488,0.038108278,4,
9,CY,2.1507468,0.09269488,0.21376517,6,
9,CY,2.5808961,0.09269488,0.328465,6,
9,CY,0.8575061,0.09269488,0.04990162,5,
9,CY,0.42922089,0.09269488,0.02689696,4,
9,CY,2.148572,0.09269488,0.17491163,5,
9,CY,0.42971438,0.09269488,0.033251077,4,
9,CY,0.86029875,0.09269488,0.05722707,2,
9,CY,0.8634614,0.09269488,0.076662205,4,
9,CY,1.2891432,0.09269488,0.0997532,5,
9,CY,0.85844177,0.09269488,0.076216556,5,
9,CY,1.2900852,0.09269488,0.114539824,5,
9,CY,0.85844177,0.09269488,0.05710356,3,
9,CY,1.7168835,0.09269488,0.21850403,7,
9,CY,0.43018857,0.09269488,0.028616142,2,
9,CY,0.85942876,0.09269488,0.066502154,6,
9,CY,0.85942876,0.09269488,0.08541955,4,
9,CY,1.2876626,0.09269488,0.10292027,5,
9,CY,0.8533325,0.09269488,0.08481367,5,
9,CY,0.85844177,0.09269488,0.04995607,3,
9,CY,0.86037713,0.09269488,0.2285932,7,
9,CY,0.8600568,0.09269488,0.06498701,3,
9,CY,0.8600568,0.09269488,0.057211027,4,
9,CY,0.86037713,0.09269488,0.06501123,3,
9,CY,0.85942876,0.09269488,0.066502154,4,
9,CY,1.2905657,0.09269488,0.09751687,6,
9,CY,0.4324607,0.09269488,0.0326773,5,
9,CY,1.7201136,0.09269488,0.15345587,3,
9,CY,0.8575061,0.09269488,0.17024562,2,
9,CY,0.85942876,0.09269488,0.06869236,4,
9,CY,2.1437652,0.09269488,0.17452034,4,
9,CY,1.7188575,0.09269488,0.100027055,4,
9,CY,2.5947642,0.09269488,0.3709115,2,
9,CY,0.85942876,0.09269488,0.06869236,4,
9,CY,0.85942876,0.09269488,0.066502154,5,
9,CY,0.85844177,0.09269488,0.05710356,2,
9,CY,0.8600568,0.09269488,0.06655071,6,
9,CY,0.85942876,0.09269488,0.10194767,6,
9,CY,1.2876626,0.09269488,0.15274574,3,
9,CY,1.2891432,0.09269488,0.114456184,5,
9,CY,0.85942876,0.09269488,0.066502154,6,
9,CY,0.43014938,0.09269488,0.03328473,7,
9,CY,0.85942876,0.09269488,0.050013527,3,
9,CY,0.43014938,0.09269488,0.038190715,2,
9,CY,2.150142,0.09269488,0.3709115,3,
9,CY,1.7201136,0.09269488,0.1400316,4,
9,CY,0.85844177,0.09269488,0.064865,4,
9,CY,1.2891432,0.09269488,0.25594106,6,
9,CY,1.2891432,0.09269488,0.103038535,4,
9,CY,1.2973821,0.09269488,0.11574292,4,
9,CY,0.42666626,0.09269488,0.03622376,1,
9,CY,0.8575061,0.09269488,0.08522845,5,
9,CY,0.85942876,0.09269488,0.10937752,2,
9,CY,0.8575061,0.09269488,0.2278303,6,
9,CY,0.85942876,0.09269488,0.07630419,6,
9,CY,0.43014938,0.09269488,0.028613536,6,
9,CY,1.7205975,0.09269488,0.10782065,6,
9,CY,2.148572,0.09269488,0.17173085,2,
9,CY,0.85844177,0.09269488,0.0765839,5,
9,CY,0.8600568,0.09269488,0.06498701,4,
9,CY,1.2900852,0.09269488,0.105023764,2,
9,CY,2.1507468,0.09269488,0.18259743,7,
9,CY,0.42922089,0.09269488,0.054626007,5,
9,CY,1.7188575,0.09269488,0.13300431,4,
9,CY,1.2891432,0.09269488,0.16406643,4,
9,CY,0.85942876,0.09269488,0.053855773,6,
9,CY,0.85844177,0.09269488,0.05710356,4,
9,CY,0.85844177,0.09269488,0.05710356,3,
9,CY,0.85942876,0.09269488,0.053855773,2,
9,CY,1.7188575,0.09269488,0.107711546,7,
9,CY,0.85942876,0.09269488,0.10937752,4,
9,CY,0.85844177,0.09269488,0.05710356,2,
9,CY,2.1461043,0.09269488,0.124890134,5,
9,CY,0.42971438,0.09269488,0.08531364,5,
9,CY,0.42666626,0.09269488,0.028381843,5,
9,CY,1.2973821,0.09269488,0.10039074,4,
9,CY,0.86029875,0.09269488,0.050064158,3,
9,CY,0.4300284,0.09269488,0.058439285,6,
9,CY,0.8600568,0.09269488,0.085481994,2,
9,CY,0.42971438,0.09269488,0.028584613,4,
9,CY,1.2876626,0.09269488,0.12798215,7,
9,CY,0.8634614,0.09269488,0.08582033,5,
9,CY,2.150142,0.09269488,0.21370491,2,
9,CY,0.85844177,0.09269488,0.05710356,2,
9,CY,0.42971438,0.09269488,0.033251077,3,
9,CY,1.7188575,0.09269488,0.1708391,7,
9,CY,1.7168835,0.09269488,0.09991214,5,
9,CY,0.85942876,0.09269488,0.06869236,6,
9,CY,0.85942876,0.09269488,0.050013527,4,
9,CY,1.2904481,0.09269488,0.2562001,5,
9,CY,0.85844177,0.09269488,0.05710356,2,
9,CY,0.85942876,0.09269488,0.06996465,6,
9,CY,0.42922089,0.09269488,0.02855178,7,
9,CY,0.8600568,0.09269488,0.057211027,2,
9,CY,0.85942876,0.09269488,0.050013527,2,
9,CY,1.7205975,0.09269488,0.100128315,2,
9,CY,0.85942876,0.09269488,0.1167932,5,
9,CY,1.7168835,0.09269488,0.1531678,4,
9,CY,0.4300284,0.09269488,0.028605513,6,
9,CY,0.85844177,0.09269488,0.064865,2,
9,CY,0.42922089,0.09269488,0.02689696,6,
9,CY,0.43018857,0.09269488,0.042756926,2,
9,CY,0.85844177,0.09269488,0.05379392,4,
